,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,br1_units,br2_units,br3_units,br4_units,br5_units,br6_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
1650,61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,2016-06-24T00:00:00,2016-06-24T00:00:00,224181.0,159,COLUMBIA STREET,Brooklyn,11231.0,3003190015.0,3003569.0,BK-06,39,47.0,BK33,40.686575,-74.00194300000001,40.68647,-74.00169100000001,2016-06-24T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
1651,61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,2016-06-24T00:00:00,2016-06-24T00:00:00,224188.0,165,COLUMBIA STREET,Brooklyn,11231.0,3003190011.0,3003565.0,BK-06,39,47.0,BK33,40.686448,-74.002001,40.68628,-74.001785,2016-06-24T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
1652,61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,2016-06-24T00:00:00,2016-06-24T00:00:00,224220.0,201,COLUMBIA STREET,Brooklyn,11231.0,3003300003.0,3004076.0,BK-06,39,51.0,BK33,40.685263,-74.002578,40.685179999999995,-74.00232199999999,2016-06-24T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
1654,50132,TMN906 - NMIC,2016-06-23T00:00:00,,29016.0,273,WADSWORTH AVENUE,Manhattan,10033.0,1021660069.0,1063978.0,MN-12,10,271.0,MN35,40.85338,-73.932364,40.85331,-73.932057,,Preservation,No,Non Prevailing Wage,0,0,20,0,0,1,0,0,7,9,5,0,0,0,21,0,21,21
1655,51378,Stammtisch - Troutman,2016-06-23T00:00:00,,381909.0,314,TROUTMAN STREET,Brooklyn,11237.0,3031870024.0,3072556.0,BK-04,34,427.0,BK77,40.704271000000006,-73.92511800000001,40.7042,-73.924837,,Preservation,No,Non Prevailing Wage,0,0,3,3,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1656,58638,491 Gerard Avenue,2016-06-23T00:00:00,2018-07-05T00:00:00,973182.0,491,GERARD AVENUE,Bronx,10451.0,2023517501.0,2127104.0,BX-01,8,63.0,BX63,40.818284999999996,-73.929528,,,2018-07-05T00:00:00,New Construction,No,Non Prevailing Wage,23,0,130,0,0,0,51,58,29,15,0,0,0,0,153,0,153,153
1657,51581,590 Five Corp.,2016-06-22T00:00:00,,64968.0,587,EAST 167 STREET,Bronx,10456.0,2026140061.0,2004293.0,BX-03,16,185.0,BX35,40.82871,-73.904634,40.82878,-73.904331,,Preservation,No,Non Prevailing Wage,3,7,64,4,0,1,7,56,10,6,0,0,0,0,79,0,79,79
1658,58480,Story Avenue East,2016-06-22T00:00:00,,973555.0,1530,STORY AVENUE,Bronx,10473.0,2036230030.0,2127284.0,BX-09,17,28.0,BX09,40.821740000000005,-73.877059,40.82095,-73.877945,,New Construction,No,Non Prevailing Wage,0,0,169,42,0,1,23,75,69,45,0,0,0,0,212,0,212,212
1659,60470,Omni - Plaza,2016-06-22T00:00:00,2016-06-22T00:00:00,329071.0,23,NEW LOTS AVENUE,Brooklyn,11212.0,3036280001.0,3326600.0,BK-16,42,920.0,BK81,40.656943,-73.904044,40.65761,-73.904645,2016-06-22T00:00:00,Preservation,Yes,Non Prevailing Wage,135,14,236,0,0,0,0,86,188,59,52,0,0,0,385,0,385,385
1661,61375,Sons of Italy Apartments,2016-06-20T00:00:00,2016-11-21T00:00:00,228187.0,2629,CROPSEY AVENUE,Brooklyn,11214.0,3069110006.0,3187125.0,BK-13,43,314.0,BK26,40.589521000000005,-73.99083,40.58983,-73.99043,2016-11-21T00:00:00,Preservation,No,Non Prevailing Wage,104,1,0,0,0,1,36,70,0,0,0,0,0,0,106,0,106,106
1662,65128,BUSHWICK PLACE VENTURE LLC,2016-06-20T00:00:00,,965810.0,83,BUSHWICK PLACE,Brooklyn,11206.0,3030730097.0,,BK-01,34,485.0,BK78,40.706417,-73.938959,40.70647,-73.938728,,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,4,20
1663,61419,Target V (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,81438.0,1971,GRAND AVENUE,Bronx,10453.0,2028690163.0,2008620.0,BX-05,14,243.0,BX36,40.852160999999995,-73.91078900000001,40.85221,-73.91104200000001,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,39,0,0,0,0,14,10,15,0,0,0,0,39,0,39,39
1664,61419,Target V (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,81440.0,1975,GRAND AVENUE,Bronx,10453.0,2028690159.0,2008619.0,BX-05,14,243.0,BX36,40.852257,-73.910775,40.85252,-73.91095899999999,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,43,0,0,0,2,12,29,0,0,0,0,0,43,0,43,43
1665,61420,Grace Towers (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,354100.0,2060,PITKIN AVENUE,Brooklyn,11207.0,3037370001.0,3328020.0,BK-05,42,1144.0,BK85,40.671791,-73.896506,40.67116,-73.89621899999999,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,84,0,0,0,0,18,42,18,6,0,0,0,84,0,84,84
1666,61420,Grace Towers (HDC),2016-06-17T00:00:00,2016-06-17T00:00:00,807762.0,373,BELMONT AVENUE,Brooklyn,11207.0,3037370001.0,3328019.0,BK-05,42,1144.0,BK85,40.670567,-73.89600300000001,40.67116,-73.89621899999999,2016-06-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,84,0,0,0,0,18,42,18,6,0,0,0,84,0,84,84
1669,52115,125 BORINQUEN PLACE,2016-06-16T00:00:00,,953916.0,125,GRAND ST EXTENSION,Brooklyn,11211.0,3024110001.0,,BK-01,34,513.0,BK73,40.710602,-73.95479,40.71094,-73.95445,,New Construction,No,Non Prevailing Wage,0,0,25,0,0,0,6,5,14,0,0,0,0,0,25,0,25,125
1671,65088,103 VARET MANAGEMENT LLC,2016-06-16T00:00:00,2016-06-16T00:00:00,958013.0,103,VARET STREET,Brooklyn,11206.0,3031060028.0,3251829.0,BK-01,34,491.0,BK90,40.703179,-73.94130600000001,40.703379999999996,-73.941363,2016-06-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
1672,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,128902.0,148,4 AVENUE,Brooklyn,11217.0,3004130036.0,3006621.0,BK-06,33,127.0,BK38,40.67986,-73.98139599999999,40.679970000000004,-73.981699,,Preservation,No,Non Prevailing Wage,0,3,4,0,0,0,0,0,0,7,0,0,0,0,7,0,7,7
1673,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,130195.0,141,5 AVENUE,Brooklyn,11217.0,3009470011.0,3019401.0,BK-06,39,131.0,BK37,40.678212,-73.97923,40.67816,-73.978981,,Preservation,No,Non Prevailing Wage,0,4,1,0,0,1,0,2,4,0,0,0,0,0,6,0,6,6
1674,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,130199.0,147,5 AVENUE,Brooklyn,11217.0,3009470008.0,3019399.0,BK-06,39,131.0,BK37,40.678081,-73.97931700000001,40.678000000000004,-73.979068,,Preservation,No,Non Prevailing Wage,0,6,0,0,0,0,0,2,4,0,0,0,0,0,6,0,6,6
1675,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,130217.0,172,5 AVENUE,Brooklyn,11217.0,3009490046.0,3019561.0,BK-06,39,131.0,BK37,40.677501,-73.979731,40.67759,-73.979991,,Preservation,No,Non Prevailing Wage,0,5,1,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
1676,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,132750.0,254,6 STREET,Brooklyn,11215.0,3009920032.0,3021559.0,BK-06,39,119.0,BK37,40.672515000000004,-73.987967,40.67219,-73.987815,,Preservation,No,Non Prevailing Wage,0,4,4,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
1677,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,138899.0,439,13 STREET,Brooklyn,11215.0,3010980052.0,3026397.0,BK-06,39,151.0,BK37,40.663643,-73.98181899999999,40.663779999999996,-73.98161,,Preservation,No,Non Prevailing Wage,0,4,3,1,0,0,3,2,3,0,0,0,0,0,8,0,8,8
1678,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,208752.0,254,BERGEN STREET,Brooklyn,11217.0,3003870041.0,3005929.0,BK-02,33,71.0,BK38,40.684301,-73.98428,40.684020000000004,-73.984186,,Preservation,No,Non Prevailing Wage,0,2,5,0,0,0,0,4,3,0,0,0,0,0,7,0,7,7
1679,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,208755.0,258,BERGEN STREET,Brooklyn,11217.0,3003880009.0,3005964.0,BK-02,33,127.0,BK38,40.684037,-73.983602,40.68393,-73.98387199999999,,Preservation,No,Non Prevailing Wage,0,3,4,0,0,0,0,0,7,0,0,0,0,0,7,0,7,7
1680,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,211091.0,205,BOND STREET,Brooklyn,11217.0,3003990001.0,3006362.0,BK-06,33,71.0,BK38,40.683162,-73.98739499999999,40.68313,-73.987143,,Preservation,No,Non Prevailing Wage,0,1,4,0,0,0,0,2,1,1,1,0,0,0,5,0,5,5
1681,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,216349.0,190,BUTLER STREET,Brooklyn,11217.0,3004110011.0,3006598.0,BK-06,33,71.0,BK38,40.682353000000006,-73.987514,40.68209,-73.98744599999999,,Preservation,No,Non Prevailing Wage,0,3,1,0,0,0,0,2,0,1,1,0,0,0,4,0,4,4
1682,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,365968.0,690,SACKETT STREET,Brooklyn,11217.0,3009520015.0,3019691.0,BK-06,39,131.0,BK37,40.67765,-73.981628,40.6775,-73.981812,,Preservation,No,Non Prevailing Wage,0,3,1,0,0,0,0,0,0,4,0,0,0,0,4,0,4,4
1683,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,371080.0,421,SMITH STREET,Brooklyn,11231.0,3004680002.0,3008043.0,BK-06,39,77.0,BK33,40.677602,-73.99638399999999,40.67754,-73.996139,,Preservation,No,Non Prevailing Wage,0,6,2,0,0,0,0,3,5,0,0,0,0,0,8,0,8,8
1684,52737,FAC RENAISSANCE HDFC,2016-06-15T00:00:00,,810140.0,77,GARFIELD PLACE,Brooklyn,11215.0,3009620001.0,3337460.0,BK-06,39,133.0,BK37,40.674439,-73.98141600000001,40.6747,-73.981459,,Preservation,No,Non Prevailing Wage,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6
1685,58792,KINGS BAY HOUSING CO. INC. II,2016-06-15T00:00:00,,199381.0,2520,BATCHELDER STREET,Brooklyn,11235.0,3074470028.0,3320931.0,BK-15,48,596.0,BK17,40.591371,-73.937271,40.5907,-73.937919,,Preservation,No,Non Prevailing Wage,135,0,0,0,0,0,22,32,65,16,0,0,0,0,0,135,135,135
1686,58792,KINGS BAY HOUSING CO. INC. II,2016-06-15T00:00:00,,807660.0,2965,AVENUE Z,Brooklyn,11235.0,3074470028.0,3320930.0,BK-15,48,596.0,BK17,40.589736,-73.938323,40.5907,-73.937919,,Preservation,No,Non Prevailing Wage,135,0,0,0,0,0,22,62,35,16,0,0,0,0,0,135,135,135
1687,58792,KINGS BAY HOUSING CO. INC. II,2016-06-15T00:00:00,,807686.0,2540,BATCHELDER STREET,Brooklyn,11235.0,3074470028.0,3320928.0,BK-15,48,596.0,BK17,40.591069,-73.937213,40.5907,-73.937919,,Preservation,No,Non Prevailing Wage,135,0,0,0,0,0,22,32,65,16,0,0,0,0,0,135,135,135
1688,58792,KINGS BAY HOUSING CO. INC. II,2016-06-15T00:00:00,,807687.0,2560,BATCHELDER STREET,Brooklyn,11235.0,3074470028.0,3320929.0,BK-15,48,596.0,BK17,40.590765000000005,-73.93715999999999,40.5907,-73.937919,,Preservation,No,Non Prevailing Wage,135,0,0,0,0,0,22,32,65,16,0,0,0,0,0,135,135,135
1690,47868,211 West 147 Street,2016-06-14T00:00:00,2018-05-17T00:00:00,42098.0,211,WEST 147 STREET,Manhattan,10039.0,1020330021.0,1060529.0,MN-10,9,234.0,MN03,40.823233,-73.938812,40.82356,-73.939043,2018-05-17T00:00:00,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,2,9,1,0,0,0,0,0,12,12,12
1692,52734,Tremont Anthony,2016-06-13T00:00:00,2016-06-13T00:00:00,45637.0,1911,ANTHONY AVENUE,Bronx,10457.0,2028090037.0,2007712.0,BX-05,15,23502.0,BX41,40.848979,-73.903188,40.84896,-73.903369,2016-06-13T00:00:00,Preservation,Yes,Non Prevailing Wage,0,5,8,0,4,0,1,0,8,4,4,0,0,0,17,0,17,17
1693,52734,Tremont Anthony,2016-06-13T00:00:00,2016-06-13T00:00:00,74010.0,263,EAST TREMONT AVENUE,Bronx,10457.0,2028090039.0,2007713.0,BX-05,15,23502.0,BX41,40.848787,-73.90373100000001,40.849000000000004,-73.903539,2016-06-13T00:00:00,Preservation,Yes,Non Prevailing Wage,0,4,7,0,4,0,0,1,1,4,9,0,0,0,15,0,15,15
1695,58799,Halletts Point One (HLP1),2016-06-09T00:00:00,,967881.0,26-01,1 STREET,Queens,11102.0,4009157501.0,4617681.0,QN-01,22,87.0,QN71,40.776834,-73.9355,40.77648,-73.935183,,New Construction,No,Non Prevailing Wage,0,0,81,0,0,0,6,50,24,1,0,0,0,0,81,0,81,405
1696,47888,46-48 East 129 Street,2016-06-08T00:00:00,2018-04-18T00:00:00,20827.0,46,EAST 129 STREET,Manhattan,10035.0,1017530049.0,1054195.0,MN-11,9,206.0,MN03,40.80812,-73.938439,40.80791,-73.938515,2018-04-18T00:00:00,Preservation,No,Non Prevailing Wage,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10
1700,65117,CRESCENT 110 EQUITIES LLC,2016-06-03T00:00:00,2018-03-02T00:00:00,966731.0,2040,FREDERICK DOUGLASS BLVD,Manhattan,10026.0,1018267503.0,1090258.0,MN-10,9,216.0,MN11,40.801114,-73.957773,40.80084,-73.95746199999999,2018-03-02T00:00:00,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,3,5,0,0,0,0,0,10,0,10,49
1702,48751,1109 Madison Street,2016-05-26T00:00:00,2016-05-26T00:00:00,330580.0,1113,MADISON STREET,Brooklyn,11221.0,3033590048.0,3342588.0,BK-04,34,415.0,BK78,40.691971,-73.91613100000001,40.69202,-73.916416,2016-05-26T00:00:00,Preservation,No,Non Prevailing Wage,0,0,17,0,0,1,0,0,14,4,0,0,0,0,18,0,18,18
1703,58789,French Apartments,2016-05-26T00:00:00,2016-05-26T00:00:00,32117.0,324,WEST 30 STREET,Manhattan,10001.0,1007530056.0,1013499.0,MN-04,3,97.0,MN13,40.750060999999995,-73.99620999999999,40.749970000000005,-73.99686700000001,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,136,15,14,9,0,0,0,136,38,0,0,0,0,0,174,0,174,174
1704,60783,Bruckner Houses,2016-05-26T00:00:00,2016-05-26T00:00:00,115142.0,576,TIMPSON PLACE,Bronx,10455.0,2026030067.0,2004133.0,BX-02,8,83.0,BX33,40.811708,-73.902694,40.81172,-73.901881,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,0,50,0,0,0,0,0,24,16,10,0,0,0,0,50,0,50,50
1705,60783,Bruckner Houses,2016-05-26T00:00:00,2016-05-26T00:00:00,115144.0,588,TIMPSON PLACE,Bronx,10455.0,2026030073.0,2004134.0,BX-02,8,83.0,BX33,40.811743,-73.902571,40.81183,-73.90148,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,0,50,0,0,0,0,0,24,16,10,0,0,0,0,50,0,50,50
1706,60783,Bruckner Houses,2016-05-26T00:00:00,2016-05-26T00:00:00,115145.0,600,TIMPSON PLACE,Bronx,10455.0,2026030078.0,2004135.0,BX-02,8,83.0,BX33,40.811782,-73.90244399999999,40.81194,-73.901078,2016-05-26T00:00:00,Preservation,Yes,Non Prevailing Wage,0,50,0,0,0,0,0,24,16,10,0,0,0,0,50,0,50,50
1707,65137,505 ST MARKS AVENUE,2016-05-26T00:00:00,,966458.0,505,ST MARKS AVENUE,Brooklyn,11238.0,3011490072.0,3028319.0,BK-08,35,305.0,BK61,40.676277,-73.95769,40.67655,-73.95756,,New Construction,No,Non Prevailing Wage,0,0,30,0,0,0,0,18,12,0,0,0,0,0,30,0,30,147
1708,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,210962.0,161,BOERUM STREET,Brooklyn,11206.0,3030710010.0,3327962.0,BK-01,34,493.0,BK78,40.705974,-73.94211800000001,40.706379999999996,-73.941949,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,6,6
1709,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,318371.0,144,HUMBOLDT STREET,Brooklyn,11206.0,3030720001.0,3327965.0,BK-01,34,493.0,BK78,40.706204,-73.9413,40.70644,-73.940888,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,36,0,0,0,0,0,36,0,0,0,0,0,0,36,0,36,36
1710,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,807807.0,189,BOERUM STREET,Brooklyn,11206.0,3030720001.0,3327966.0,BK-01,34,493.0,BK78,40.706105,-73.94073,40.70644,-73.940888,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,6,0,0,0,1,0,0,7,0,0,0,0,0,7,0,7,7
1711,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,807808.0,193,BOERUM STREET,Brooklyn,11206.0,3030720001.0,3327967.0,BK-01,34,493.0,BK78,40.706121,-73.94057099999999,40.70644,-73.940888,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,36,0,0,0,0,0,0,36,0,0,0,0,0,36,0,36,36
1712,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,808576.0,139,HUMBOLDT STREET,Brooklyn,11206.0,3030710010.0,3327963.0,BK-01,34,493.0,BK78,40.706255999999996,-73.941328,40.706379999999996,-73.941949,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,24,0,0,0,0,0,0,24,0,0,0,0,0,24,0,24,24
1713,61029,CARIBE GDNS,2016-05-25T00:00:00,2016-05-25T00:00:00,808613.0,190,JOHNSON AVENUE,Brooklyn,11206.0,3030710010.0,3327964.0,BK-01,34,493.0,BK78,40.706703999999995,-73.941869,40.706379999999996,-73.941949,2016-05-25T00:00:00,Preservation,Yes,Non Prevailing Wage,0,12,0,0,0,0,0,0,0,12,0,0,0,0,12,0,12,12
1715,53334,19 India Street (145 West Street),2016-05-24T00:00:00,,926996.0,155,WEST STREET,Brooklyn,11222.0,3025307501.0,,BK-01,33,563.0,BK76,40.732328,-73.959682,,,,New Construction,No,Non Prevailing Wage,0,28,112,0,0,0,35,35,70,0,0,0,0,0,140,0,140,140
1716,65109,30 AND 42 ORIENT AVENUE APARTMENTS,2016-05-23T00:00:00,2017-12-13T00:00:00,348979.0,30,ORIENT AVENUE,Brooklyn,11211.0,3029120020.0,,BK-01,34,481.0,BK90,40.715102,-73.93973299999999,40.71508,-73.939008,2017-12-13T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,9
1717,65109,30 AND 42 ORIENT AVENUE APARTMENTS,2016-05-23T00:00:00,2017-12-13T00:00:00,952481.0,42,ORIENT AVENUE,Brooklyn,11211.0,3029120023.0,,BK-01,34,481.0,BK90,40.715233000000005,-73.939246,40.71512,-73.938886,2017-12-13T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,9
1718,57668,WSFSSH. 275 EAST138TH ST. TRES PUENTES,2016-05-19T00:00:00,,966537.0,271,EAST 138 STREET,Bronx,10454.0,2023140001.0,2128327.0,BX-01,8,39.0,BX39,40.810905,-73.927025,40.811040000000006,-73.926537,,New Construction,No,Prevailing Wage,119,0,0,0,0,0,38,81,0,0,0,0,0,0,119,0,119,119
1719,57668,WSFSSH. 275 EAST138TH ST. TRES PUENTES,2016-05-19T00:00:00,,985864.0,295,EAST 138 STREET,Bronx,10454.0,2023140015.0,,BX-01,8,39.0,BX39,40.810606,-73.926353,40.810559999999995,-73.925605,,New Construction,No,Prevailing Wage,56,0,0,0,0,0,7,49,0,0,0,0,0,0,56,0,56,56
1720,53451,504 MYRTLE AVENUE,2016-05-18T00:00:00,2017-12-07T00:00:00,957264.0,504,MYRTLE AVENUE,Brooklyn,11205.0,3019057503.0,3424731.0,BK-02,35,193.0,BK69,40.693525,-73.964844,40.6933,-73.96449100000001,2017-12-07T00:00:00,New Construction,No,Non Prevailing Wage,0,0,29,0,0,0,10,12,7,0,0,0,0,0,29,0,29,143
1722,58470,945-947 East 94th Street,2016-05-12T00:00:00,2016-05-12T00:00:00,283460.0,945,EAST 94 STREET,Brooklyn,11236.0,3081440020.0,3228923.0,BK-18,46,970.0,BK50,40.646231,-73.907623,40.64635,-73.90740699999999,2016-05-12T00:00:00,Preservation,Yes,Non Prevailing Wage,0,1,28,11,0,1,0,38,3,0,0,0,0,0,41,0,41,41
1732,57864,1519-1535 Bedford Avenue,2016-04-28T00:00:00,,966686.0,1535,BEDFORD AVENUE,Brooklyn,11216.0,3012600001.0,3425089.0,BK-08,35,219.0,BK61,40.670427000000004,-73.955148,40.670609999999996,-73.954662,,New Construction,No,Non Prevailing Wage,0,0,35,0,0,0,5,23,7,0,0,0,0,0,35,0,35,175
1734,51100,WEBSTER GREEN,2016-04-26T00:00:00,,950672.0,3100,WEBSTER AVENUE,Bronx,10467.0,2033300068.0,2017877.0,BX-07,11,425.0,BX43,40.870971999999995,-73.877076,40.870709999999995,-73.87691,,New Construction,No,Non Prevailing Wage,41,0,40,0,0,0,36,15,30,0,0,0,0,0,81,0,81,82
1736,65070,71 EAST 110TH STREET,2016-04-25T00:00:00,2016-11-16T00:00:00,957363.0,71,EAST 110 STREET,Manhattan,10029.0,1016160030.0,1090593.0,MN-11,8,17402.0,MN33,40.795885999999996,-73.946988,40.79596,-73.94657600000001,2016-11-16T00:00:00,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,1,0,2,0,0,0,0,0,3,0,3,14
1737,65090,1674 PARK AVENUE APARTMENTS,2016-04-22T00:00:00,2018-02-02T00:00:00,956931.0,1674,PARK AVENUE,Manhattan,10035.0,1016230040.0,1051691.0,MN-11,9,184.0,MN34,40.800470000000004,-73.942387,40.80066,-73.942715,2018-02-02T00:00:00,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,13
1743,65082,BRYANT MANOR LLC,2016-04-14T00:00:00,,966732.0,1702,BRYANT AVENUE,Bronx,10460.0,2030020023.0,2127760.0,BX-03,17,161.0,BX75,40.835478,-73.885696,40.83617,-73.885019,,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,10,41
1745,44357,Acacia Gardens,2016-04-11T00:00:00,,958188.0,401,EAST 120 STREET,Manhattan,10035.0,1018080010.0,1089835.0,MN-11,8,192.0,MN34,40.798511,-73.933326,40.79872,-73.932867,,New Construction,No,Non Prevailing Wage,54,0,106,18,0,1,37,48,92,2,0,0,0,0,179,0,179,179
1746,54807,166 East 100th Street,2016-04-11T00:00:00,2018-06-05T00:00:00,836062.0,166,EAST 100 STREET,Manhattan,10029.0,1016270043.0,1051776.0,MN-11,5,166.0,MN33,40.788163,-73.948453,40.78784,-73.948269,2018-06-05T00:00:00,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,1,10,0,0,0,0,0,0,11,0,11,11
1747,50384,Mascot Flats HDFC,2016-04-08T00:00:00,2016-04-08T00:00:00,11043.0,742,EAST 6 STREET,Manhattan,10009.0,1003750030.0,1004442.0,MN-03,2,2601.0,MN28,40.722913,-73.977899,40.72262,-73.977788,2016-04-08T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,0,19,0,0,0,5,10,4,0,0,0,0,0,19,19,19
1757,60762,Elbee Gardens,2016-03-24T00:00:00,2016-12-31T00:00:00,723979.0,1950,CLOVE ROAD,Staten Island,10304.0,5031570001.0,5046266.0,SI-02,50,50.0,SI14,40.605964,-74.086527,40.604890000000005,-74.08785,2016-12-31T00:00:00,Preservation,No,Non Prevailing Wage,0,0,177,0,0,1,10,39,117,12,0,0,0,0,178,0,178,178
1759,58908,Monsignor Alexius Jarka Hall,2016-03-23T00:00:00,2017-03-27T00:00:00,206029.0,268,BEDFORD AVENUE,Brooklyn,11249.0,3023650019.0,3331545.0,BK-01,34,553.0,BK73,40.715247999999995,-73.960511,40.71519,-73.960933,2017-03-27T00:00:00,Preservation,No,Non Prevailing Wage,55,4,4,0,0,0,0,63,0,0,0,0,0,0,63,0,63,63
1760,52893,PROSPECT PLAZA - SITE 3,2016-03-22T00:00:00,2018-05-04T00:00:00,976553.0,428,SARATOGA AVENUE,Brooklyn,11233.0,3014677501.0,3324688.0,BK-16,41,363.0,BK79,40.671278,-73.916983,40.67115,-73.917527,2018-05-04T00:00:00,New Construction,No,Non Prevailing Wage,27,19,88,0,0,1,0,70,44,21,0,0,0,0,135,0,135,135
1762,65073,863 FAIRMOUNT PLACE,2016-03-21T00:00:00,2016-05-17T00:00:00,956814.0,863,FAIRMOUNT PLACE,Bronx,10460.0,2029600111.0,2124391.0,BX-06,17,36502.0,BX17,40.841823,-73.887235,40.842009999999995,-73.887152,2016-05-17T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
1770,58863,Bronx Shepherds,2016-03-08T00:00:00,,45604.0,1760,ANTHONY AVENUE,Bronx,10457.0,2028900017.0,2009344.0,BX-05,15,231.0,BX41,40.84537,-73.903888,40.84564,-73.903605,2017-12-29T00:00:00,Preservation,No,Non Prevailing Wage,0,2,7,0,0,0,1,3,5,0,0,0,0,0,9,0,9,9
1771,58863,Bronx Shepherds,2016-03-08T00:00:00,,64635.0,796,EAST 163 STREET,Bronx,10456.0,2026680030.0,2004817.0,BX-03,17,133.0,BX35,40.822527,-73.902385,40.82226,-73.90244,2017-12-21T00:00:00,Preservation,No,Non Prevailing Wage,0,5,11,0,0,0,0,4,5,7,0,0,0,0,16,0,16,16
1772,58863,Bronx Shepherds,2016-03-08T00:00:00,,65479.0,1590,EAST 172 STREET,Bronx,10472.0,2037760044.0,2025348.0,BX-09,18,54.0,BX08,40.831573999999996,-73.87649499999999,40.83136,-73.876293,2017-12-21T00:00:00,Preservation,No,Non Prevailing Wage,0,19,24,0,0,0,0,12,18,13,0,0,0,0,43,0,43,43
